age,tenure_months,monthly_spend,last_login_days,support_tickets,is_active,suspicion_score,txn_per_day,spend_per_txn,spend_per_day,support_intensity,log_spend,log_txn,high_spender_flag,inactive_high_spender,support_per_txn,txn_spend_ratio,activity_score,risk_score,spend_country_z,txn_country_z,gender_binary,country_freq,pm_freq,target_fraud
1.0326173721526672,-1.6771001131093533,-0.5346055907602734,0.37326811179067476,0.14802008039925355,-1.0248076165545568,-0.7778609311020176,-0.3719080151350924,-0.4266776032096592,-0.6443591154047252,0.381440596337026,-2.250842869039168,0.34103365413577486,-0.49999999999999994,-0.5584850425937281,-0.24861436024621322,1.6081264191350733,-0.9170179033043995,-0.2645721173510546,-0.560594156118502,0.058176176030144834,1.0110611710513289,-0.89451479504287,0.9052396749116876,0
-1.2497437565915874,1.3953234237395034,-1.0803050013264623,0.2539654791767955,0.8462280068108263,0.9757929038057299,-0.7778609311020176,-0.493911331801681,-0.22645364946992141,-0.3990177483345164,0.8005492746277142,0.15429471443822293,-0.10919676642821537,-0.49999999999999994,-0.5584850425937281,0.013887054600067571,-0.2637480428034485,-0.018344766706184883,-0.33809705969266457,-1.0048827286519952,-0.5532211083520019,-0.9890598399305284,-0.30428848915410606,-1.4089115650601223,1
-0.3770762661893724,1.0408130156415585,-0.2737017257329733,-1.5355740100313935,0.14802008039925355,0.9757929038057299,-0.7778609311020176,-0.536680022146057,1.8383672225077712,2.176570525888968,0.381440596337026,0.6719079287316523,-2.19492837469222,-0.49999999999999994,-0.5584850425937281,1.6892233095614093,-0.34037084802559964,-1.7299850487718456,-0.42842981798955426,-0.30250640486799646,-1.5776602298211955,-0.9890598399305284,-0.89451479504287,0.9052396749116876,0
0.2942064187354084,-0.25905848071757326,0.10744443420362355,1.3276891727017088,0.14802008039925355,0.9757929038057299,-0.7778609311020176,-0.7134572755694782,0.17565952760718992,-0.44813718704538175,0.381440596337026,0.3257775297211195,-1.1283027619068948,-0.49999999999999994,1.7905582490728464,0.37809058828731573,-0.3196032631267461,-0.8531432940270397,-0.6042261489113689,0.1810558284697438,-1.281576933989271,1.0110611710513289,-0.30428848915410606,-1.4089115650601223,0
0.6298477611977988,-0.9089942288971391,1.3109133496736427,0.6118733770184334,-1.5974997356296783,0.9757929038057299,0.6050029464126802,-0.09677349288961744,-0.34677599712260426,-0.4065929069534619,-2.228878276031577,0.26288583836508483,1.0325561364867617,-0.49999999999999994,1.7905582490728464,-0.49599789256207993,-0.14761424741030782,1.054726250973617,-0.6836180402954143,1.3058489825691795,1.5707383838162534,1.0110611710513289,1.6273612392091215,-1.4089115650601223,0
-1.719641636038934,1.6907487638211243,-0.29480341924025033,0.6118733770184334,-1.5974997356296783,-1.0248076165545568,-0.7778609311020176,-0.39737628788151785,-0.13477691731147173,-0.16850444591978203,-2.228878276031577,0.8399337099894965,0.384152249282524,-0.49999999999999994,1.7905582490728464,-0.49599789256207993,-0.288518665341851,0.7889775117263583,-0.6836180402954143,-0.306658878447872,0.11900925629616468,1.0110611710513289,-0.5725731736489987,0.9052396749116876,0
-0.041434923726981994,-1.4998449090603807,-1.676912886553134,0.9697812748600712,0.8462280068108263,0.9757929038057299,2.9097760756038435,-0.16459241614998527,-0.43400247314729384,-0.6557413528947812,0.8005492746277142,-3.184153657387985,1.0683764696409714,-0.49999999999999994,-0.5584850425937281,-0.31058518450311723,10.410984441313625,-1.0618550771596378,0.041976018970360046,-1.7352129506578688,1.6740811301422955,-0.9890598399305284,1.6273612392091215,0.4674272781602584,1
1.0326173721526672,1.0408130156415585,1.2386614631678377,-0.8197582143481179,-0.8992918092181056,-1.0248076165545568,-0.7778609311020176,-0.2458529278042998,0.37270974938678786,1.1886120637656319,-0.628368587216071,1.2558445143278318,-0.21048401082828774,1.9999999999999998,-0.5584850425937281,-0.3370727142258262,-0.3254575891358705,0.4148807003352929,-0.3498197637436365,1.310548170027989,-0.6572719405858976,-0.9890598399305284,-0.30428848915410606,0.4674272781602584,0
-1.2497437565915874,1.3362383557231792,-1.6041296785967667,1.5662944379294674,-0.5501878460123192,0.9757929038057299,-0.7778609311020176,-0.5968511451133173,-0.37228435130625076,-0.608171571497001,-0.20925990892538276,-0.8387429906083614,-0.04625879159892497,-0.49999999999999994,-0.5584850425937281,-0.2889769365714336,-0.07195785060037083,-0.45289171510574366,-0.5324738872041621,-1.6611329253837828,-0.4272213784872251,1.0110611710513289,1.6273612392091215,-1.4089115650601223,0
-0.17569146071193814,1.4544084917558275,0.09404205477079358,-1.6548766426452728,-0.8992918092181056,0.9757929038057299,-0.7778609311020176,2.7479553963020256,-0.0257521018204611,5.347550285469849,-0.628368587216071,0.9723610832131802,0.2011773882330303,1.9999999999999998,-0.5584850425937281,-0.3844121290493911,-0.3041901330839778,0.682326784799739,1.4756395611488984,0.06729604140513862,-0.11719313950909906,-0.9890598399305284,1.6273612392091215,0.4674272781602584,0
